x,y,angle,flow_rate,servo_angle,distance
111,8,127,4.46,42,1.64
112,8,128,4.46,43,1.66
113,8,128,4.46,43,1.67
114,8,129,4.46,43,1.69
115,8,130,4.46,44,1.7
116,8,130,4.46,44,1.72
117,8,131,4.46,45,1.74
118,8,132,4.46,45,1.75
119,8,132,4.46,46,1.77
120,8,133,4.46,46,1.79
121,8,133,4.46,46,1.8
122,8,134,4.46,47,1.82
123,8,135,4.46,47,1.84
124,8,135,4.46,48,1.86
125,8,136,4.46,48,1.87
126,8,136,4.46,49,1.89
140,8,142,5.53,70,2.16
141,8,143,5.53,70,2.18
142,8,143,5.53,70,2.2
1,9,36,5.53,70,2.17
15,9,42,4.46,49,1.89
16,9,42,4.46,48,1.88
17,9,43,4.46,48,1.86
18,9,43,4.46,47,1.84
19,9,44,4.46,47,1.82
20,9,45,4.46,46,1.8
21,9,45,4.46,46,1.79
22,9,46,4.46,46,1.77
23,9,46,4.46,45,1.75
24,9,47,4.46,44,1.73
25,9,47,4.46,44,1.72
26,9,48,4.46,44,1.7
27,9,49,4.46,43,1.68
28,9,49,4.46,43,1.67
29,9,50,4.46,42,1.65
30,9,51,4.46,42,1.64
31,9,51,4.46,42,1.62
32,9,52,4.46,41,1.61
33,9,53,4.46,41,1.59
34,9,54,4.46,41,1.58
35,9,54,4.46,40,1.56
36,9,55,4.46,40,1.55
37,9,56,4.46,39,1.53
38,9,57,4.46,39,1.52
39,9,57,4.46,39,1.51
40,9,58,4.46,38,1.49
41,9,59,4.46,38,1.48
42,9,60,4.46,38,1.47
43,9,61,4.46,37,1.45
44,9,62,4.46,37,1.44
45,9,62,4.46,37,1.43
46,9,63,4.46,36,1.42
47,9,64,4.46,36,1.41
48,9,65,4.46,36,1.4
49,9,66,4.46,36,1.39
50,9,67,4.46,35,1.38
51,9,68,4.46,35,1.37
52,9,69,4.46,35,1.36
53,9,70,4.46,35,1.35
54,9,71,4.46,34,1.34
55,9,72,4.46,34,1.34
56,9,73,4.46,34,1.33
57,9,74,4.46,34,1.32
58,9,75,4.46,34,1.32
59,9,76,4.46,34,1.31
60,9,77,4.46,33,1.3
61,9,78,4.46,33,1.3
62,9,79,4.46,33,1.29
63,9,81,4.46,33,1.29
64,9,82,4.46,33,1.29
65,9,83,4.46,33,1.28
66,9,84,4.46,33,1.28
67,9,85,4.46,33,1.28
68,9,86,4.46,33,1.28
69,9,87,4.46,33,1.28
70,9,88,4.46,33,1.28
71,9,90,4.46,33,1.27
72,9,91,4.46,33,1.28
73,9,92,4.46,33,1.28
74,9,93,4.46,33,1.28
75,9,94,4.46,33,1.28
76,9,95,4.46,33,1.28
77,9,96,4.46,33,1.28
78,9,97,4.46,33,1.29
79,9,98,4.46,33,1.29
80,9,100,4.46,33,1.29
81,9,101,4.46,33,1.3
82,9,102,4.46,33,1.3
83,9,103,4.46,34,1.31
84,9,104,4.46,34,1.32
85,9,105,4.46,34,1.32
86,9,106,4.46,34,1.33
87,9,107,4.46,34,1.34
88,9,108,4.46,34,1.34
89,9,109,4.46,35,1.35
90,9,110,4.46,35,1.36
91,9,111,4.46,35,1.37
92,9,112,4.46,35,1.38
93,9,113,4.46,36,1.39
94,9,114,4.46,36,1.4
95,9,115,4.46,36,1.41
96,9,116,4.46,36,1.42
97,9,117,4.46,37,1.43
98,9,117,4.46,37,1.44
99,9,118,4.46,37,1.45
100,9,119,4.46,38,1.47
101,9,120,4.46,38,1.48
102,9,121,4.46,38,1.49
103,9,122,4.46,39,1.51
104,9,122,4.46,39,1.52
105,9,123,4.46,39,1.53
106,9,124,4.46,40,1.55
107,9,125,4.46,40,1.56
108,9,125,4.46,41,1.58
109,9,126,4.46,41,1.59
110,9,127,4.46,41,1.61
111,9,128,4.46,42,1.62
112,9,128,4.46,42,1.64
113,9,129,4.46,42,1.65
114,9,130,4.46,43,1.67
115,9,130,4.46,43,1.68
116,9,131,4.46,44,1.7
117,9,132,4.46,44,1.72
118,9,132,4.46,44,1.73
119,9,133,4.46,45,1.75
120,9,133,4.46,46,1.77
121,9,134,4.46,46,1.79
122,9,135,4.46,46,1.8
123,9,135,4.46,47,1.82
124,9,136,4.46,47,1.84
125,9,136,4.46,48,1.86
126,9,137,4.46,48,1.88
127,9,137,4.46,49,1.89
141,9,143,5.53,70,2.17
142,9,144,5.53,70,2.19
15,10,41,4.46,48,1.88
16,10,42,4.46,48,1.86
17,10,42,4.46,47,1.84
18,10,43,4.46,47,1.82
19,10,43,4.46,46,1.8
20,10,44,4.46,46,1.79
21,10,45,4.46,46,1.77
22,10,45,4.46,45,1.75
23,10,46,4.46,44,1.73
24,10,46,4.46,44,1.72
25,10,47,4.46,44,1.7
26,10,48,4.46,43,1.68
27,10,48,4.46,43,1.67
28,10,49,4.46,42,1.65
29,10,49,4.46,42,1.63
30,10,50,4.46,42,1.62
31,10,51,4.46,41,1.6
32,10,52,4.46,41,1.59
33,10,52,4.46,40,1.57
34,10,53,4.46,40,1.56
35,10,54,4.46,40,1.54
36,10,55,4.46,39,1.53
37,10,55,4.46,39,1.51
38,10,56,4.46,39,1.5
39,10,57,4.46,38,1.48
40,10,58,4.46,38,1.47
41,10,59,4.46,37,1.46
42,10,59,4.46,37,1.45
43,10,60,4.46,37,1.43
44,10,61,4.46,36,1.42
45,10,62,4.46,36,1.41
46,10,63,4.46,36,1.4
47,10,64,4.46,36,1.39
48,10,65,4.46,35,1.38
49,10,66,4.46,35,1.37
50,10,67,4.46,35,1.36
51,10,68,4.46,35,1.35
52,10,69,4.46,34,1.34
53,10,70,4.46,34,1.33
54,10,71,4.46,34,1.32
55,10,72,4.46,34,1.31
56,10,73,4.46,34,1.31
57,10,74,4.46,33,1.3
58,10,75,4.46,33,1.29
59,10,76,4.46,33,1.29
60,10,77,4.46,33,1.28
61,10,78,4.46,33,1.27
62,10,79,4.46,33,1.27
63,10,80,4.46,33,1.27
64,10,82,4.46,32,1.26
65,10,83,4.46,32,1.26
66,10,84,4.46,32,1.26
67,10,85,4.46,32,1.25
68,10,86,4.46,32,1.25
69,10,87,4.46,32,1.25
70,10,88,4.46,32,1.25
71,10,90,4.46,32,1.25
72,10,91,4.46,32,1.25
73,10,92,4.46,32,1.25
74,10,93,4.46,32,1.25
75,10,94,4.46,32,1.25
76,10,95,4.46,32,1.26
77,10,96,4.46,32,1.26
78,10,97,4.46,32,1.26
79,10,99,4.46,33,1.27
80,10,100,4.46,33,1.27
81,10,101,4.46,33,1.27
82,10,102,4.46,33,1.28
83,10,103,4.46,33,1.29
84,10,104,4.46,33,1.29
85,10,105,4.46,33,1.3
86,10,106,4.46,34,1.31
87,10,107,4.46,34,1.31
88,10,108,4.46,34,1.32
89,10,109,4.46,34,1.33
90,10,110,4.46,34,1.34
91,10,111,4.46,35,1.35
92,10,112,4.46,35,1.36
93,10,113,4.46,35,1.37
94,10,114,4.46,35,1.38
95,10,115,4.46,36,1.39
96,10,116,4.46,36,1.4
97,10,117,4.46,36,1.41
98,10,118,4.46,36,1.42
99,10,119,4.46,37,1.43
100,10,120,4.46,37,1.45
101,10,120,4.46,37,1.46
102,10,121,4.46,38,1.47
103,10,122,4.46,38,1.48
104,10,123,4.46,39,1.5
105,10,124,4.46,39,1.51
106,10,124,4.46,39,1.53
107,10,125,4.46,40,1.54
108,10,126,4.46,40,1.56
109,10,127,4.46,40,1.57
110,10,127,4.46,41,1.59
111,10,128,4.46,41,1.6
112,10,129,4.46,42,1.62
113,10,130,4.46,42,1.63
114,10,130,4.46,42,1.65
115,10,131,4.46,43,1.67
116,10,131,4.46,43,1.68
117,10,132,4.46,44,1.7
118,10,133,4.46,44,1.72
119,10,133,4.46,44,1.73
120,10,134,4.46,45,1.75
121,10,135,4.46,46,1.77
122,10,135,4.46,46,1.79
123,10,136,4.46,46,1.8
124,10,136,4.46,47,1.82
125,10,137,4.46,47,1.84
126,10,137,4.46,48,1.86
127,10,138,4.46,48,1.88
142,10,144,5.53,70,2.17
14,11,40,4.46,48,1.88
15,11,41,4.46,48,1.86
16,11,41,4.46,47,1.84
17,11,42,4.46,47,1.82
18,11,42,4.46,46,1.8
19,11,43,4.46,46,1.79
20,11,43,4.46,46,1.77
21,11,44,4.46,45,1.75
22,11,45,4.46,44,1.73
23,11,45,4.46,44,1.71
24,11,46,4.46,44,1.7
25,11,46,4.46,43,1.68
26,11,47,4.46,43,1.66
27,11,48,4.46,42,1.65
28,11,48,4.46,42,1.63
29,11,49,4.46,41,1.61
30,11,50,4.46,41,1.6
31,11,50,4.46,41,1.58
32,11,51,4.46,40,1.57
33,11,52,4.46,40,1.55
34,11,52,4.46,40,1.54
35,11,53,4.46,39,1.52
36,11,54,4.46,39,1.51
37,11,55,4.46,38,1.49
38,11,56,4.46,38,1.48
39,11,56,4.46,37,1.46
40,11,57,4.46,37,1.45
41,11,58,4.46,37,1.44
42,11,59,4.46,36,1.42
43,11,60,4.46,36,1.41
44,11,61,4.46,36,1.4
45,11,62,4.46,36,1.39
46,11,62,4.46,35,1.38
47,11,63,4.46,35,1.36
48,11,64,4.46,35,1.35
49,11,65,4.46,34,1.34
50,11,66,4.46,34,1.33
51,11,67,4.46,34,1.32
52,11,68,4.46,34,1.31
53,11,69,4.46,34,1.31
54,11,70,4.46,33,1.3
55,11,71,4.46,33,1.29
56,11,72,4.46,33,1.28
57,11,74,4.46,33,1.27
58,11,75,4.46,33,1.27
59,11,76,4.46,32,1.26
60,11,77,4.46,32,1.26
61,11,78,4.46,32,1.25
62,11,79,4.46,32,1.25
63,11,80,4.46,32,1.24
64,11,81,4.46,32,1.24
65,11,83,4.46,31,1.23
66,11,84,4.46,31,1.23
67,11,85,4.46,31,1.23
68,11,86,4.46,31,1.23
69,11,87,4.46,31,1.23
70,11,88,4.46,31,1.23
71,11,90,4.46,31,1.23
72,11,91,4.46,31,1.23
73,11,92,4.46,31,1.23
74,11,93,4.46,31,1.23
75,11,94,4.46,31,1.23
76,11,95,4.46,31,1.23
77,11,96,4.46,31,1.23
78,11,98,4.46,32,1.24
79,11,99,4.46,32,1.24
80,11,100,4.46,32,1.25
81,11,101,4.46,32,1.25
82,11,102,4.46,32,1.26
83,11,103,4.46,32,1.26
84,11,104,4.46,33,1.27
85,11,105,4.46,33,1.27
86,11,107,4.46,33,1.28
87,11,108,4.46,33,1.29
88,11,109,4.46,33,1.3
89,11,110,4.46,34,1.31
90,11,111,4.46,34,1.31
91,11,112,4.46,34,1.32
92,11,113,4.46,34,1.33
93,11,114,4.46,34,1.34
94,11,115,4.46,35,1.35
95,11,116,4.46,35,1.36
96,11,117,4.46,35,1.38
97,11,117,4.46,36,1.39
98,11,118,4.46,36,1.4
99,11,119,4.46,36,1.41
100,11,120,4.46,36,1.42
101,11,121,4.46,37,1.44
102,11,122,4.46,37,1.45
103,11,123,4.46,37,1.46
104,11,123,4.46,38,1.48
105,11,124,4.46,38,1.49
106,11,125,4.46,39,1.51
107,11,126,4.46,39,1.52
108,11,127,4.46,40,1.54
109,11,127,4.46,40,1.55
110,11,128,4.46,40,1.57
111,11,129,4.46,41,1.58
112,11,129,4.46,41,1.6
113,11,130,4.46,41,1.61
114,11,131,4.46,42,1.63
115,11,131,4.46,42,1.65
116,11,132,4.46,43,1.66
117,11,133,4.46,43,1.68
118,11,133,4.46,44,1.7
119,11,134,4.46,44,1.71
120,11,135,4.46,44,1.73
121,11,135,4.46,45,1.75
122,11,136,4.46,46,1.77
123,11,136,4.46,46,1.79
124,11,137,4.46,46,1.8
125,11,137,4.46,47,1.82
126,11,138,4.46,47,1.84
127,11,138,4.46,48,1.86
128,11,139,4.46,48,1.88
142,11,145,5.53,70,2.16
13,12,39,4.46,48,1.88
14,12,40,4.46,48,1.86
15,12,40,4.46,47,1.84
16,12,41,4.46,47,1.82
17,12,41,4.46,47,1.81
18,12,42,4.46,46,1.79
19,12,42,4.46,46,1.77
20,12,43,4.46,45,1.75
21,12,43,4.46,44,1.73
22,12,44,4.46,44,1.71
23,12,45,4.46,44,1.7
24,12,45,4.46,43,1.68
25,12,46,4.46,43,1.66
26,12,46,4.46,42,1.64
27,12,47,4.46,42,1.63
28,12,48,4.46,41,1.61
29,12,48,4.46,41,1.59
30,12,49,4.46,41,1.58
31,12,50,4.46,40,1.56
32,12,50,4.46,40,1.55
33,12,51,4.46,39,1.53
34,12,52,4.46,39,1.52
35,12,53,4.46,39,1.5
36,12,53,4.46,38,1.49
37,12,54,4.46,38,1.47
38,12,55,4.46,37,1.46
39,12,56,4.46,37,1.44
40,12,57,4.46,37,1.43
41,12,57,4.46,36,1.42
42,12,58,4.46,36,1.4
43,12,59,4.46,36,1.39
44,12,60,4.46,35,1.38
45,12,61,4.46,35,1.36
46,12,62,4.46,35,1.35
47,12,63,4.46,34,1.34
48,12,64,4.46,34,1.33
49,12,65,4.46,34,1.32
50,12,66,4.46,34,1.31
51,12,67,4.46,33,1.3
52,12,68,4.46,33,1.29
53,12,69,4.46,33,1.28
54,12,70,4.46,33,1.27
55,12,71,4.46,32,1.26
56,12,72,4.46,32,1.26
57,12,73,4.46,32,1.25
58,12,74,4.46,32,1.24
59,12,75,4.46,32,1.24
60,12,77,4.46,31,1.23
61,12,78,4.46,31,1.23
62,12,79,4.46,31,1.22
63,12,80,4.46,31,1.22
64,12,81,4.46,31,1.21
65,12,82,4.46,31,1.21
66,12,84,4.46,31,1.21
67,12,85,4.46,31,1.2
68,12,86,4.46,31,1.2
69,12,87,4.46,31,1.2
70,12,88,4.46,31,1.2
71,12,90,4.46,31,1.2
72,12,91,4.46,31,1.2
73,12,92,4.46,31,1.2
74,12,93,4.46,31,1.2
75,12,94,4.46,31,1.2
76,12,95,4.46,31,1.21
77,12,97,4.46,31,1.21
78,12,98,4.46,31,1.21
79,12,99,4.46,31,1.22
80,12,100,4.46,31,1.22
81,12,101,4.46,31,1.23
82,12,102,4.46,31,1.23
83,12,104,4.46,32,1.24
84,12,105,4.46,32,1.24
85,12,106,4.46,32,1.25
86,12,107,4.46,32,1.26
87,12,108,4.46,32,1.26
88,12,109,4.46,33,1.27
89,12,110,4.46,33,1.28
90,12,111,4.46,33,1.29
91,12,112,4.46,33,1.3
92,12,113,4.46,34,1.31
93,12,114,4.46,34,1.32
94,12,115,4.46,34,1.33
95,12,116,4.46,34,1.34
96,12,117,4.46,35,1.35
97,12,118,4.46,35,1.36
98,12,119,4.46,35,1.38
99,12,120,4.46,36,1.39
100,12,121,4.46,36,1.4
101,12,122,4.46,36,1.42
102,12,122,4.46,37,1.43
103,12,123,4.46,37,1.44
104,12,124,4.46,37,1.46
105,12,125,4.46,38,1.47
106,12,126,4.46,38,1.49
107,12,126,4.46,39,1.5
108,12,127,4.46,39,1.52
109,12,128,4.46,39,1.53
110,12,129,4.46,40,1.55
111,12,129,4.46,40,1.56
112,12,130,4.46,41,1.58
113,12,131,4.46,41,1.59
114,12,131,4.46,41,1.61
115,12,132,4.46,42,1.63
116,12,133,4.46,42,1.64
117,12,133,4.46,43,1.66
118,12,134,4.46,43,1.68
119,12,135,4.46,44,1.7
120,12,135,4.46,44,1.71
121,12,136,4.46,44,1.73
122,12,136,4.46,45,1.75
123,12,137,4.46,46,1.77
124,12,137,4.46,46,1.79
125,12,138,4.46,47,1.81
126,12,138,4.46,47,1.82
127,12,139,4.46,47,1.84
128,12,139,4.46,48,1.86
129,12,140,4.46,48,1.88
12,13,38,4.46,49,1.89
13,13,39,4.46,48,1.87
14,13,39,4.46,48,1.85
15,13,40,4.46,47,1.83
16,13,40,4.46,47,1.81
17,13,41,4.46,46,1.79
18,13,41,4.46,46,1.77
19,13,42,4.46,45,1.75
20,13,42,4.46,44,1.73
21,13,43,4.46,44,1.72
22,13,43,4.46,44,1.7
23,13,44,4.46,43,1.68
24,13,45,4.46,43,1.66
25,13,45,4.46,42,1.64
26,13,46,4.46,42,1.63
27,13,46,4.46,41,1.61
28,13,47,4.46,41,1.59
29,13,48,4.46,41,1.58
30,13,48,4.46,40,1.56
31,13,49,4.46,40,1.54
32,13,50,4.46,39,1.53
33,13,51,4.46,39,1.51
34,13,51,4.46,39,1.5
35,13,52,4.46,38,1.48
36,13,53,4.46,38,1.47
37,13,54,4.46,37,1.45
38,13,54,4.46,37,1.44
39,13,55,4.46,36,1.42
40,13,56,4.46,36,1.41
41,13,57,4.46,36,1.39
42,13,58,4.46,35,1.38
43,13,59,4.46,35,1.37
44,13,60,4.46,35,1.36
45,13,61,4.46,34,1.34
46,13,61,4.46,34,1.33
47,13,62,4.46,34,1.32
48,13,63,4.46,34,1.31
49,13,64,4.46,33,1.3
50,13,65,4.46,33,1.29
51,13,66,4.46,33,1.28
52,13,67,4.46,33,1.27
53,13,69,4.46,32,1.26
54,13,70,4.46,32,1.25
55,13,71,4.46,32,1.24
56,13,72,4.46,31,1.23
57,13,73,4.46,31,1.23
58,13,74,4.46,31,1.22
59,13,75,4.46,31,1.21
60,13,76,4.46,31,1.21
61,13,77,4.46,31,1.2
62,13,79,4.46,31,1.2
63,13,80,4.46,30,1.19
64,13,81,4.46,30,1.19
65,13,82,4.46,30,1.18
66,13,83,4.46,30,1.18
67,13,85,4.46,30,1.18
68,13,86,4.46,30,1.18
69,13,87,4.46,30,1.18
70,13,88,4.46,30,1.18
71,13,90,4.46,30,1.18
72,13,91,4.46,30,1.18
73,13,92,4.46,30,1.18
74,13,93,4.46,30,1.18
75,13,94,4.46,30,1.18
76,13,96,4.46,30,1.18
77,13,97,4.46,30,1.18
78,13,98,4.46,30,1.19
79,13,99,4.46,30,1.19
80,13,100,4.46,31,1.2
81,13,102,4.46,31,1.2
82,13,103,4.46,31,1.21
83,13,104,4.46,31,1.21
84,13,105,4.46,31,1.22
85,13,106,4.46,31,1.23
86,13,107,4.46,31,1.23
87,13,108,4.46,32,1.24
88,13,109,4.46,32,1.25
89,13,110,4.46,32,1.26
90,13,112,4.46,33,1.27
91,13,113,4.46,33,1.28
92,13,114,4.46,33,1.29
93,13,115,4.46,33,1.3
94,13,116,4.46,34,1.31
95,13,117,4.46,34,1.32
96,13,118,4.46,34,1.33
97,13,118,4.46,34,1.34
98,13,119,4.46,35,1.36
99,13,120,4.46,35,1.37
100,13,121,4.46,35,1.38
101,13,122,4.46,36,1.39
102,13,123,4.46,36,1.41
103,13,124,4.46,36,1.42
104,13,125,4.46,37,1.44
105,13,125,4.46,37,1.45
106,13,126,4.46,38,1.47
107,13,127,4.46,38,1.48
108,13,128,4.46,39,1.5
109,13,128,4.46,39,1.51
110,13,129,4.46,39,1.53
111,13,130,4.46,40,1.54
112,13,131,4.46,40,1.56
113,13,131,4.46,41,1.58
114,13,132,4.46,41,1.59
115,13,133,4.46,41,1.61
116,13,133,4.46,42,1.63
117,13,134,4.46,42,1.64
118,13,135,4.46,43,1.66
119,13,135,4.46,43,1.68
120,13,136,4.46,44,1.7
121,13,136,4.46,44,1.72
122,13,137,4.46,44,1.73
123,13,137,4.46,45,1.75
124,13,138,4.46,46,1.77
125,13,138,4.46,46,1.79
126,13,139,4.46,47,1.81
127,13,139,4.46,47,1.83
128,13,140,4.46,48,1.85
129,13,140,4.46,48,1.87
130,13,141,4.46,49,1.89
11,14,37,4.46,49,1.89
12,14,37,4.46,48,1.87
13,14,38,4.46,48,1.85
14,14,38,4.46,47,1.83
15,14,39,4.46,47,1.81
16,14,39,4.46,46,1.79
17,14,40,4.46,46,1.77
18,14,40,4.46,45,1.75
19,14,41,4.46,45,1.74
20,14,42,4.46,44,1.72
21,14,42,4.46,44,1.7
22,14,43,4.46,43,1.68
23,14,43,4.46,43,1.66
24,14,44,4.46,42,1.64
25,14,45,4.46,42,1.63
26,14,45,4.46,41,1.61
27,14,46,4.46,41,1.59
28,14,46,4.46,40,1.57
29,14,47,4.46,40,1.56
30,14,48,4.46,40,1.54
31,14,48,4.46,39,1.52
32,14,49,4.46,39,1.51
33,14,50,4.46,38,1.49
34,14,51,4.46,38,1.48
35,14,51,4.46,37,1.46
36,14,52,4.46,37,1.45
37,14,53,4.46,37,1.43
38,14,54,4.46,36,1.42
39,14,55,4.46,36,1.4
40,14,56,4.46,36,1.39
41,14,56,4.46,35,1.37
42,14,57,4.46,35,1.36
43,14,58,4.46,35,1.35
44,14,59,4.46,34,1.33
45,14,60,4.46,34,1.32
46,14,61,4.46,34,1.31
47,14,62,4.46,33,1.3
48,14,63,4.46,33,1.29
49,14,64,4.46,33,1.27
50,14,65,4.46,32,1.26
51,14,66,4.46,32,1.25
52,14,67,4.46,32,1.24
53,14,68,4.46,31,1.23
54,14,69,4.46,31,1.23
55,14,70,4.46,31,1.22
56,14,71,4.46,31,1.21
57,14,73,4.46,31,1.2
58,14,74,4.46,31,1.2
59,14,75,4.46,30,1.19
60,14,76,4.46,30,1.18
61,14,77,4.46,30,1.18
62,14,78,4.46,30,1.17
63,14,80,4.46,30,1.17
64,14,81,4.46,30,1.16
65,14,82,4.46,30,1.16
66,14,83,4.46,30,1.16
67,14,85,4.46,29,1.15
68,14,86,4.46,29,1.15
69,14,87,4.46,29,1.15
70,14,88,4.46,29,1.15
71,14,90,4.46,29,1.15
72,14,91,4.46,29,1.15
73,14,92,4.46,29,1.15
74,14,93,4.46,29,1.15
75,14,94,4.46,29,1.15
76,14,96,4.46,30,1.16
77,14,97,4.46,30,1.16
78,14,98,4.46,30,1.16
79,14,99,4.46,30,1.17
80,14,101,4.46,30,1.17
81,14,102,4.46,30,1.18
82,14,103,4.46,30,1.18
83,14,104,4.46,30,1.19
84,14,105,4.46,31,1.2
85,14,106,4.46,31,1.2
86,14,108,4.46,31,1.21
87,14,109,4.46,31,1.22
88,14,110,4.46,31,1.23
89,14,111,4.46,31,1.23
90,14,112,4.46,32,1.24
91,14,113,4.46,32,1.25
92,14,114,4.46,32,1.26
93,14,115,4.46,33,1.27
94,14,116,4.46,33,1.29
95,14,117,4.46,33,1.3
96,14,118,4.46,34,1.31
97,14,119,4.46,34,1.32
98,14,120,4.46,34,1.33
99,14,121,4.46,35,1.35
100,14,122,4.46,35,1.36
101,14,123,4.46,35,1.37
102,14,123,4.46,36,1.39
103,14,124,4.46,36,1.4
104,14,125,4.46,36,1.42
105,14,126,4.46,37,1.43
106,14,127,4.46,37,1.45
107,14,128,4.46,37,1.46
108,14,128,4.46,38,1.48
109,14,129,4.46,38,1.49
110,14,130,4.46,39,1.51
111,14,131,4.46,39,1.52
112,14,131,4.46,40,1.54
113,14,132,4.46,40,1.56
114,14,133,4.46,40,1.57
115,14,133,4.46,41,1.59
116,14,134,4.46,41,1.61
117,14,135,4.46,42,1.63
118,14,135,4.46,42,1.64
119,14,136,4.46,43,1.66
120,14,136,4.46,43,1.68
121,14,137,4.46,44,1.7
122,14,137,4.46,44,1.72
123,14,138,4.46,45,1.74
124,14,139,4.46,45,1.75
125,14,139,4.46,46,1.77
126,14,140,4.46,46,1.79
127,14,140,4.46,47,1.81
128,14,141,4.46,47,1.83
129,14,141,4.46,48,1.85
130,14,142,4.46,48,1.87
131,14,142,4.46,49,1.89
11,15,36,4.46,48,1.88
12,15,37,4.46,48,1.86
13,15,37,4.46,47,1.84
14,15,38,4.46,47,1.82
15,15,38,4.46,46,1.8
16,15,39,4.46,46,1.78
17,15,39,4.46,45,1.76
18,15,40,4.46,45,1.74
19,15,40,4.46,44,1.72
20,15,41,4.46,44,1.7
21,15,41,4.46,43,1.68
22,15,42,4.46,43,1.66
23,15,43,4.46,42,1.64
24,15,43,4.46,42,1.63
25,15,44,4.46,41,1.61
26,15,45,4.46,41,1.59
27,15,45,4.46,40,1.57
28,15,46,4.46,40,1.56
29,15,46,4.46,40,1.54
30,15,47,4.46,39,1.52
31,15,48,4.46,39,1.51
32,15,49,4.46,38,1.49
33,15,49,4.46,38,1.47
34,15,50,4.46,37,1.46
35,15,51,4.46,37,1.44
36,15,52,4.46,37,1.43
37,15,52,4.46,36,1.41
38,15,53,4.46,36,1.4
39,15,54,4.46,35,1.38
40,15,55,4.46,35,1.37
41,15,56,4.46,35,1.35
42,15,57,4.46,34,1.34
43,15,58,4.46,34,1.32
44,15,59,4.46,34,1.31
45,15,59,4.46,33,1.3
46,15,60,4.46,33,1.29
47,15,61,4.46,33,1.27
48,15,62,4.46,32,1.26
49,15,63,4.46,32,1.25
50,15,64,4.46,32,1.24
51,15,66,4.46,31,1.23
52,15,67,4.46,31,1.22
53,15,68,4.46,31,1.21
54,15,69,4.46,31,1.2
55,15,70,4.46,30,1.19
56,15,71,4.46,30,1.19
57,15,72,4.46,30,1.18
58,15,73,4.46,30,1.17
59,15,75,4.46,30,1.16
60,15,76,4.46,30,1.16
61,15,77,4.46,29,1.15
62,15,78,4.46,29,1.15
63,15,79,4.46,29,1.14
64,15,81,4.46,29,1.14
65,15,82,4.46,29,1.13
66,15,83,4.46,29,1.13
67,15,84,4.46,29,1.13
68,15,86,4.46,29,1.13
69,15,87,4.46,29,1.13
70,15,88,4.46,29,1.13
71,15,90,4.46,29,1.12
72,15,91,4.46,29,1.13
73,15,92,4.46,29,1.13
74,15,93,4.46,29,1.13
75,15,95,4.46,29,1.13
76,15,96,4.46,29,1.13
77,15,97,4.46,29,1.13
78,15,98,4.46,29,1.14
79,15,100,4.46,29,1.14
80,15,101,4.46,29,1.15
81,15,102,4.46,29,1.15
82,15,103,4.46,30,1.16
83,15,104,4.46,30,1.16
84,15,106,4.46,30,1.17
85,15,107,4.46,30,1.18
86,15,108,4.46,30,1.19
87,15,109,4.46,30,1.19
88,15,110,4.46,31,1.2
89,15,111,4.46,31,1.21
90,15,112,4.46,31,1.22
91,15,113,4.46,31,1.23
92,15,115,4.46,32,1.24
93,15,116,4.46,32,1.25
94,15,117,4.46,32,1.26
95,15,118,4.46,33,1.27
96,15,119,4.46,33,1.29
97,15,120,4.46,33,1.3
98,15,120,4.46,34,1.31
99,15,121,4.46,34,1.32
100,15,122,4.46,34,1.34
101,15,123,4.46,35,1.35
102,15,124,4.46,35,1.37
103,15,125,4.46,35,1.38
104,15,126,4.46,36,1.4
105,15,127,4.46,36,1.41
106,15,127,4.46,37,1.43
107,15,128,4.46,37,1.44
108,15,129,4.46,37,1.46
109,15,130,4.46,38,1.47
110,15,130,4.46,38,1.49
111,15,131,4.46,39,1.51
112,15,132,4.46,39,1.52
113,15,133,4.46,40,1.54
114,15,133,4.46,40,1.56
115,15,134,4.46,40,1.57
116,15,135,4.46,41,1.59
117,15,135,4.46,41,1.61
118,15,136,4.46,42,1.63
119,15,136,4.46,42,1.64
120,15,137,4.46,43,1.66
121,15,138,4.46,43,1.68
122,15,138,4.46,44,1.7
123,15,139,4.46,44,1.72
124,15,139,4.46,45,1.74
125,15,140,4.46,45,1.76
126,15,140,4.46,46,1.78
127,15,141,4.46,46,1.8
128,15,141,4.46,47,1.82
129,15,142,4.46,47,1.84
130,15,142,4.46,48,1.86
131,15,143,4.46,48,1.88
10,16,35,4.46,48,1.88
11,16,36,4.46,48,1.86
12,16,36,4.46,47,1.84
13,16,37,4.46,47,1.82
14,16,37,4.46,46,1.8
15,16,38,4.46,46,1.78
16,16,38,4.46,45,1.76
17,16,39,4.46,45,1.74
18,16,39,4.46,44,1.72
19,16,40,4.46,44,1.7
20,16,40,4.46,43,1.68
21,16,41,4.46,43,1.67
22,16,41,4.46,42,1.65
23,16,42,4.46,42,1.63
24,16,43,4.46,41,1.61
25,16,43,4.46,41,1.59
26,16,44,4.46,40,1.57
27,16,45,4.46,40,1.56
28,16,45,4.46,40,1.54
29,16,46,4.46,39,1.52
30,16,47,4.46,39,1.5
31,16,47,4.46,38,1.49
32,16,48,4.46,38,1.47
33,16,49,4.46,37,1.45
34,16,49,4.46,37,1.44
35,16,50,4.46,36,1.42
36,16,51,4.46,36,1.41
37,16,52,4.46,36,1.39
38,16,53,4.46,35,1.38
39,16,53,4.46,35,1.36
